jd,flux,target_raw,comp1,comp2,comp3,comp4
2460957.4056583564,-12.293357724684153,310.6867388624596,-379.5973989519116,-399.0281710120762,-3.6575661098577257,165.55244560448045
2460957.4059015047,-72.35803041788515,-191.89234690495869,-122.04423257070448,-172.8837660085337,222.12092432649297,137.52346390987077
2460957.406143727,2.3095682281845082,48.83427405760085,93.69637318617606,122.261599401274,194.85513023131352,105.17216650401315
2460957.4063862036,-7.584970536462235,-278.29049003404,193.03691519777567,108.9137809176209,275.4630783389075,317.925903303978
2460957.4066284606,-30.53273905101761,-324.794088882285,-65.32723248042021,-24.09314928634194,237.8200335848269,111.18900680047591
2460957.406871227,-0.030204149935154554,-0.7317830595529813,41.3453817541922,39.84382740219007,228.23462352071874,281.8097544583761
2460957.407114398,-6.900437866662701,-329.0668672238062,164.92734155098515,126.16807160346434,561.5225510072196,311.1083925926541
2460957.4073569677,-1.5740908814577295,-34.64805430654087,-31.025811421463004,8.80523046374583,237.7446315817324,321.62203098948885
2460957.407599873,-0.11881243631673188,-5.803132772423851,236.29005247074383,211.21508769536013,328.3309413778625,416.0753067312362
2460957.407842662,14.692006901109524,301.25248508986624,-88.86311482845485,-67.55755824023436,262.5654524612146,394.22708104864796
2460957.408085706,-0.15764405597050304,10.8079217568702,-317.44342592927933,-438.18427321187846,-715.7387679226267,-201.67981622111984
2460957.4083280093,-10.097102181911458,-354.98283371947036,354.7296398353101,259.4543645436788,20.4464938402416,223.30366964573477
2460957.4085702663,-34.36558094263616,328.0177817622571,-252.7672198469154,-235.37991223705103,100.54334133599332,154.6782775447682
2460957.408813866,231.78809468975604,-356.67408600933777,4.460036178345035,-54.77191196124113,22.840644009127573,-10.079966070214141
2460957.409056701,-1.5273135134765454,-46.10985450696535,277.4006464346967,287.11676628678833,115.89002553469254,56.32352235702274
2460957.4092996297,17.68890013218745,-112.95239019010842,-350.6059986360997,-228.61407099715507,176.28621084920815,247.10856328944647
2460957.4095425927,3.110039011591274,-64.87967181994827,-82.7959995527599,-101.28417099871149,-155.36482429989337,-169.635164440504
2460957.4097858565,9.687744749341421,156.1954456905114,97.58297076591043,184.49313348491705,-82.26200862757833,193.63544514441674
2460957.410028229,30.36225579947375,36.109085622905695,204.41330407425994,191.03430480479437,-77.44419063237729,-288.98151967920785
2460957.410271134,2.3139039961966907,-19.517671788547887,-29.659226462488732,51.80747803199483,13.40268772121999,-241.38916899855394
